age,income,account_balance,transaction_count,gender,occupation,region
33.0,63302.84,16358.28,17,M,manager,north
30.4,75485.84,25126.54,14,M,doctor,south
35.4,88852.7,25271.77,13,M,engineer,north
17.5,45704.39,18786.68,10,F,manager,east
39.9,76171.88,21294.87,11,M,student,south
38.8,58706.74,22691.51,19,M,manager,south
30.9,58054.9,33098.46,21,F,engineer,west
45.1,36952.04,23515.71,15,F,teacher,north
23.7,55728.16,33247.02,9,M,doctor,south
46.3,45041.03,30858.13,12,F,doctor,south
36.5,53042.18,30715.31,16,M,engineer,east
31.6,43527.2,38878.46,16,M,engineer,east
34.8,53266.37,13806.09,18,M,manager,west
33.9,53908.34,20268.17,19,F,manager,east
47.2,61451.32,42632.99,11,M,manager,west
24.2,35778.75,22426.83,12,M,student,east
27.4,38317.23,-3151.24,12,F,teacher,north
45.4,65428.71,22970.32,17,F,student,north
29.0,48038.43,26349.4,17,F,manager,east
44.0,76117.95,-1171.13,18,M,student,west
52.0,63379.05,38339.36,16,M,engineer,south
31.0,69101.43,17862.88,15,M,engineer,north
41.8,81160.38,28285.63,18,M,manager,west
23.5,55354.34,22740.18,14,M,student,north
42.5,51382.7,12116.49,14,F,manager,east
37.0,73075.54,14294.92,22,F,manager,north
39.7,67642.7,15649.17,11,M,teacher,north
28.5,57190.05,35856.72,19,M,manager,south
18.4,80871.87,23524.62,21,M,manager,east
40.0,56816.34,19781.34,10,M,manager,north
14.4,60491.6,15653.91,22,M,manager,east
31.8,60318.34,36961.5,7,M,engineer,north
44.4,45981.09,39642.01,13,M,manager,east
36.9,61163.78,36847.44,18,M,teacher,south
54.5,80951.4,29924.37,11,F,student,east
45.3,66674.52,27898.3,7,F,doctor,west
28.5,60465.95,12840.62,16,M,doctor,north
35.3,57573.49,22541.81,12,M,student,north
34.5,64963.01,18161.4,9,M,engineer,west
19.2,71246.5,6744.88,14,F,engineer,south
25.6,69138.58,35570.43,13,F,manager,south
29.4,55022.03,18041.7,10,M,teacher,north
14.6,64871.72,36959.42,12,M,teacher,west
35.5,67199.1,33817.46,11,M,student,west
32.5,44892.08,30567.18,10,M,doctor,north
18.3,62523.46,31128.84,16,M,engineer,east
39.0,27580.44,18846.86,15,F,teacher,west
42.2,67238.01,43578.5,15,M,engineer,south
37.3,69905.15,25431.25,10,M,doctor,south
31.8,71213.19,28019.32,18,F,engineer,south
40.9,54074.3,18509.24,14,M,student,north
41.8,64635.7,15688.35,17,F,doctor,east
38.1,81359.31,29772.96,25,F,engineer,south
26.8,81206.54,27175.13,16,F,teacher,east
37.8,59562.41,17106.48,19,M,doctor,south
47.0,62089.79,10615.73,17,F,teacher,east
29.0,76663.67,12300.77,14,F,doctor,east
56.0,37487.97,36961.34,23,F,student,east
29.7,55153.86,18867.46,13,M,teacher,west
35.3,80033.56,21610.91,17,F,teacher,north
28.3,74628.01,39503.4,24,F,manager,east
37.2,65538.96,13778.49,14,M,teacher,east
17.6,37412.51,17730.05,18,M,engineer,north
29.5,59251.35,17312.33,11,F,engineer,north
24.1,51151.27,41180.68,13,F,student,south
36.4,64965.58,44933.84,16,F,student,west
44.9,47859.8,32515.63,27,M,engineer,east
41.5,44614.15,32833.85,5,M,doctor,east
11.3,29027.02,19196.45,15,M,engineer,north
55.4,78327.07,44473.28,15,M,manager,west
38.0,54003.44,27676.96,13,M,engineer,south
27.2,62357.19,33531.1,19,F,engineer,east
36.6,59966.43,23944.75,16,F,manager,west
36.8,43988.49,22319.67,16,M,teacher,north
28.3,41114.03,41630.42,17,F,engineer,east
37.0,44920.27,30397.24,19,M,manager,north
28.9,49152.47,39513.75,10,F,manager,north
31.0,65499.09,27553.28,9,F,manager,east
28.1,48064.24,16516.33,13,M,student,north
20.7,86197.36,19166.57,15,M,teacher,south
36.5,75407.27,26029.65,16,F,engineer,north
40.9,72125.39,18735.0,14,F,engineer,south
40.1,58205.12,13925.39,18,F,teacher,north
43.2,82714.21,37014.17,15,F,engineer,east
38.2,56729.92,19551.3,18,M,doctor,north
29.7,59531.08,26381.93,21,F,engineer,west
43.4,62549.62,27961.34,18,M,teacher,east
21.4,70527.35,19118.47,12,F,engineer,south
26.0,69553.62,39507.99,18,M,teacher,west
25.4,52873.12,13828.58,20,M,manager,north
45.8,52005.09,27616.25,13,M,teacher,south
44.4,69598.54,27461.18,9,F,teacher,north
39.9,70728.55,24457.45,18,F,student,south
45.7,54099.73,12030.87,15,M,manager,west
26.2,36192.18,33708.18,6,F,doctor,north
38.5,56890.26,32435.11,17,M,doctor,west
33.7,69352.89,18244.31,16,M,doctor,east
43.5,87081.25,32074.87,11,M,engineer,north
33.8,42030.63,28749.08,9,M,engineer,west
31.2,53601.43,12193.88,13,M,doctor,west
40.4,54158.95,16460.71,18,F,teacher,west
43.8,80337.08,36382.81,18,M,engineer,east
28.3,59475.88,28094.16,19,F,engineer,north
34.4,46390.1,19356.97,10,F,engineer,south
24.4,68380.43,16415.24,23,F,student,east
10.0,53930.42,19846.06,22,M,engineer,south
37.0,41634.19,20555.2,22,F,engineer,east
41.1,46608.4,16540.37,13,F,doctor,east
37.6,86010.63,7582.36,18,F,doctor,north
15.5,65763.14,36400.13,18,F,doctor,south
31.5,61616.4,34706.34,15,M,teacher,west
12.8,56251.59,12267.45,12,F,teacher,north
48.7,64382.23,26363.11,19,F,manager,south
24.1,64203.54,15977.62,15,M,engineer,north
47.6,64382.53,22384.33,12,F,teacher,south
44.5,61722.68,21552.33,24,F,student,south
26.0,73031.98,20721.66,19,F,engineer,north
23.7,60346.57,45029.47,15,F,engineer,north
38.5,45330.92,20596.74,14,F,engineer,east
26.6,50813.66,16917.36,11,M,engineer,south
36.0,30314.72,17374.19,16,F,engineer,north
30.2,90402.26,35437.77,9,F,engineer,west
17.2,72941.32,8478.98,11,M,engineer,east
12.7,47548.94,17373.77,16,F,teacher,north
37.3,55772.33,39468.23,7,F,engineer,west
29.4,50446.85,27439.86,18,F,manager,south
29.5,83138.21,26919.22,13,M,manager,north
42.0,38701.84,46321.46,16,F,teacher,west
46.7,61717.14,27463.48,17,F,student,north
32.3,58372.08,17918.14,15,F,manager,west
31.6,72402.58,22179.23,21,F,manager,west
40.0,58439.86,13645.68,21,F,engineer,south
21.4,33626.87,37559.37,20,M,manager,north
37.2,56233.23,30745.62,11,F,student,north
40.5,45417.57,36244.14,19,M,engineer,north
41.8,61193.69,37129.84,14,F,manager,west
15.6,81512.66,20857.89,15,F,manager,south
27.4,33908.62,15552.47,9,F,teacher,north
26.2,47996.66,24482.87,12,M,teacher,east
36.0,51709.61,16272.39,18,M,engineer,north
39.8,54275.53,26649.57,18,F,engineer,north
50.0,71101.88,36320.97,15,F,engineer,north
30.1,57396.83,23318.6,20,M,doctor,east
30.0,66237.04,26499.95,18,M,doctor,north
46.5,50613.4,24061.54,19,M,student,south
38.0,63448.87,33027.28,15,F,doctor,north
47.7,71666.96,18322.18,17,M,engineer,east
37.9,49015.51,3035.54,24,M,engineer,south
23.4,71720.37,29708.69,21,M,student,north
21.7,60785.59,34878.34,10,M,teacher,south
19.5,75681.9,29463.74,15,F,manager,east
41.6,56978.7,18597.7,17,M,engineer,north
46.9,65718.67,13649.88,20,M,teacher,east
53.5,59390.91,29944.98,16,F,teacher,south
43.4,58556.82,26414.79,10,M,engineer,east
46.6,63883.96,23742.07,17,F,manager,east
29.2,68052.11,43224.63,12,M,doctor,west
23.4,41256.53,15532.0,12,F,teacher,east
43.5,81504.5,42750.37,20,M,manager,north
39.2,32105.05,25317.84,12,F,teacher,west
36.1,49727.82,6644.3,13,F,engineer,east
38.9,58585.96,23207.97,12,F,student,west
38.2,66185.34,34594.96,13,F,engineer,north
47.8,83642.59,21349.45,19,F,manager,east
47.9,32125.63,10252.21,13,F,manager,south
40.4,52384.59,23354.85,15,M,engineer,east
43.5,28097.5,16428.28,13,F,teacher,west
40.1,60474.33,29918.14,11,F,engineer,east
30.4,64075.25,32734.0,14,F,teacher,east
42.6,83861.94,14437.3,14,F,manager,south
21.1,61809.52,17941.96,19,M,engineer,south
45.5,75660.38,32566.42,11,F,engineer,south
23.1,68757.56,16411.56,19,M,doctor,north
37.9,53471.28,14178.42,14,F,doctor,south
26.5,38865.59,13213.09,16,M,manager,north
40.5,64125.03,28520.39,8,M,manager,south
34.7,37618.47,28091.58,12,M,manager,south
19.1,79428.11,18159.54,15,F,manager,east
39.2,57569.07,25050.85,17,M,engineer,east
29.2,77927.66,40271.32,10,F,doctor,south
43.8,52796.78,15259.4,13,F,teacher,north
35.0,64032.76,5482.57,12,F,student,west
39.0,63140.23,29550.76,17,M,teacher,north
25.4,59324.34,23895.99,14,M,student,west
29.1,53510.11,17899.75,14,F,manager,south
30.4,65886.84,31520.8,15,M,manager,north
43.6,46107.55,33392.25,13,F,teacher,south
51.8,41858.47,2917.22,15,M,teacher,north
26.9,78642.4,18474.02,11,F,doctor,north
45.8,70907.52,48175.16,18,F,engineer,south
13.3,60988.37,30834.05,14,M,student,east
23.1,84977.14,31761.04,19,M,manager,north
25.4,55983.52,36728.94,18,F,manager,east
21.5,79840.55,25170.69,13,M,teacher,west
19.2,62633.61,32966.84,11,M,engineer,east
39.1,44628.74,32180.62,19,M,manager,south
32.9,87720.6,30390.41,20,M,teacher,north
38.8,74860.66,21779.88,15,M,student,north
41.9,58184.68,26720.59,11,F,manager,east
37.7,70907.57,19116.38,14,M,engineer,east
41.6,53944.45,25128.14,10,M,doctor,south
34.3,72437.24,13315.09,13,M,manager,north
23.1,24133.82,17093.76,16,M,doctor,north
45.6,44702.98,22176.88,16,F,doctor,west
29.1,74688.9,15562.95,19,M,engineer,south
25.6,56255.17,19949.83,22,F,engineer,west
33.2,63113.13,23360.74,20,M,manager,west
25.9,39798.22,29022.62,11,F,engineer,west
30.8,87718.0,34492.57,16,M,manager,south
38.4,77857.94,20362.16,12,M,doctor,north
38.5,56989.72,38351.05,7,M,student,south
26.0,53929.56,34386.11,17,M,student,west
30.1,75444.07,30040.94,21,F,manager,south
45.7,89737.06,26536.49,9,M,teacher,east
40.0,74306.4,28191.21,19,F,teacher,west
55.8,92577.04,36870.51,17,F,engineer,west
46.8,46164.73,37235.8,11,M,engineer,east
46.4,47709.2,38349.47,11,F,doctor,north
21.1,42165.88,25413.27,6,F,manager,north
42.6,66626.41,30549.67,16,M,engineer,south
34.5,62634.05,38435.47,17,M,teacher,west
29.5,57720.73,18762.84,8,M,doctor,west
36.7,72138.88,21815.83,17,M,student,north
44.5,78484.93,25160.37,14,M,engineer,south
40.0,37115.06,33995.99,13,M,engineer,east
26.2,51045.42,34151.72,22,M,student,south
42.4,72302.15,22691.36,16,F,engineer,north
28.6,52983.92,9913.91,10,F,manager,south
37.2,48026.91,27461.84,11,M,doctor,west
32.0,75278.06,15816.84,14,F,teacher,west
32.8,40657.5,10100.64,15,F,teacher,east
42.7,55476.3,12361.28,13,F,student,east
24.6,64929.66,28263.81,15,M,engineer,north
54.5,51392.7,38610.37,11,F,engineer,east
16.8,71747.33,25388.95,18,M,doctor,north
29.0,51466.85,27113.81,15,F,teacher,north
38.7,81129.29,36828.95,18,M,doctor,north
40.8,58113.81,9555.45,14,F,student,south
34.0,70069.05,30201.76,18,F,student,west
34.4,71190.36,24884.1,18,M,engineer,west
39.1,50586.9,30660.57,13,F,teacher,east
32.7,29197.7,20165.16,18,M,engineer,east
48.9,65411.34,16820.63,8,M,student,south
43.4,61084.33,26405.09,16,M,teacher,east
43.7,68337.39,41491.91,12,F,teacher,east
25.3,56602.09,33609.1,11,F,manager,south
34.2,53543.58,19923.07,15,M,doctor,north
32.0,90127.1,11590.28,10,M,engineer,east
24.9,37914.69,8179.33,8,M,teacher,north
38.6,71009.26,38160.99,17,F,doctor,north
29.6,51380.97,15449.18,15,F,manager,south
41.6,54963.32,21744.87,13,M,doctor,north
24.3,55243.46,38212.11,16,F,engineer,east
52.2,47948.49,8860.99,18,F,teacher,east
26.0,68568.36,39922.65,12,M,manager,south
37.2,80859.65,22463.6,25,M,student,west
42.9,67050.2,13514.17,11,F,engineer,west
29.3,61550.73,22526.49,17,M,engineer,north
43.5,45203.39,17774.03,22,M,doctor,east
22.7,67752.38,29408.2,20,F,doctor,south
49.5,92345.24,18518.68,19,M,engineer,east
35.1,54289.58,5883.58,15,M,doctor,west
29.0,54360.25,22794.37,10,F,student,north
32.0,51583.66,11434.55,14,M,doctor,east
43.1,52658.79,27043.2,14,F,teacher,west
29.2,18820.51,13128.7,13,M,manager,south
27.5,66075.53,20119.87,25,F,engineer,north
32.8,47316.72,26825.88,16,F,teacher,north
23.2,35846.05,22875.41,18,M,doctor,north
53.2,71297.85,27504.3,18,M,doctor,north
29.3,43769.73,31802.87,15,M,student,south
43.3,54919.96,13420.66,9,F,engineer,south
37.1,81996.64,24356.02,19,F,engineer,north
25.2,38861.76,-8295.04,14,M,student,east
34.9,37011.03,27473.33,22,M,engineer,west
42.8,64039.59,21991.86,18,F,teacher,west
33.1,77242.31,15165.5,10,M,doctor,south
46.9,36384.87,28157.19,12,F,student,east
45.2,66115.35,36726.98,19,M,doctor,west
44.2,68714.99,20239.82,16,M,teacher,west
30.4,29112.59,15551.86,13,M,doctor,west
24.2,71977.52,26650.25,15,F,student,east
28.9,73149.09,11643.93,19,M,manager,south
37.0,55323.22,18396.19,19,F,engineer,north
40.5,78785.2,37224.02,14,F,manager,south
13.3,77046.83,25621.79,21,M,manager,north
34.9,61546.77,6205.33,16,M,manager,west
36.6,53228.32,7030.08,16,F,manager,south
32.2,45407.58,26620.86,20,M,teacher,west
47.9,59436.55,33623.91,15,M,doctor,east
39.2,68546.38,8823.79,16,F,manager,south
48.1,55137.35,29497.13,20,M,engineer,north
32.8,27037.48,38303.44,17,F,engineer,north
44.4,79030.71,43878.59,9,F,engineer,east
51.4,62853.35,28312.23,20,F,manager,west
48.1,54305.63,30068.03,8,F,manager,west
24.1,72857.38,3668.16,17,F,teacher,north
32.5,82869.58,45997.53,17,M,manager,north
31.5,17971.33,19245.1,11,F,manager,north
39.9,66513.95,15665.29,9,F,student,south
41.9,38600.26,22447.94,9,M,engineer,west
26.6,67486.66,40116.73,14,F,doctor,north
35.7,61918.91,47080.46,13,F,manager,east
14.8,69535.9,26254.09,14,M,engineer,south
49.4,52511.29,34980.84,17,M,teacher,south
29.9,31901.4,25432.04,23,M,teacher,east
35.6,53244.48,14622.05,10,F,manager,east
31.9,66102.71,39767.44,12,F,teacher,south
46.5,75230.88,18778.73,13,F,teacher,east
6.6,42422.53,40355.31,12,M,teacher,south
34.8,75405.91,37985.41,14,F,engineer,east
33.9,50281.92,31140.36,19,F,student,west
30.5,65436.75,43289.75,25,F,teacher,east
52.3,52351.59,47323.46,22,M,doctor,south
26.1,62732.56,23247.57,13,M,engineer,east
42.7,73378.16,16912.06,10,M,teacher,west
38.6,41594.79,6357.3,18,M,student,south
47.6,49801.41,47446.82,23,F,student,east
28.3,62774.44,20603.18,8,F,teacher,south
27.7,96023.75,36350.37,18,F,engineer,west
46.0,47052.15,17587.45,10,M,teacher,south
39.3,90602.01,40382.66,16,F,teacher,west
19.6,90066.35,17998.82,16,F,doctor,east
29.6,58540.33,13082.81,15,F,teacher,south
38.9,55527.71,22914.94,12,F,manager,south
43.4,49619.02,19682.24,16,M,manager,south
28.2,58976.96,30963.0,14,F,engineer,north
5.9,38899.21,24486.05,19,M,manager,north
40.2,58856.41,31277.02,17,F,manager,south
22.8,82453.2,22089.79,11,M,doctor,south
14.8,50833.72,18348.93,18,M,student,south
6.7,56389.14,19164.39,19,M,manager,north
43.1,34482.89,45449.39,18,F,doctor,east
36.3,65610.93,27251.71,12,M,student,north
32.7,63967.23,5162.38,11,M,doctor,north
48.9,60955.54,19797.91,15,F,doctor,north
41.4,56747.59,25968.66,8,F,teacher,east
51.2,55608.63,43454.0,20,F,student,north
21.1,67528.5,35286.99,15,F,engineer,south
34.7,59567.75,15782.82,15,M,teacher,south
18.8,64724.58,49183.56,15,M,doctor,north
32.7,63224.74,24688.4,24,F,doctor,south
32.5,76851.41,37463.3,18,M,manager,south
41.3,70154.91,13449.92,14,M,doctor,west
35.5,62892.93,1018.37,11,M,engineer,east
41.2,82776.33,10915.69,11,M,student,west
42.0,66304.03,-7503.33,13,M,manager,east
56.5,79574.44,46120.89,14,F,student,east
31.8,69104.14,27145.33,10,F,engineer,west
25.6,32371.21,15753.56,20,F,doctor,south
37.5,79572.52,29526.24,11,F,manager,east
27.0,62027.64,26893.34,11,F,teacher,south
49.8,59220.68,31209.33,16,F,manager,east
32.2,64220.23,37095.31,11,F,engineer,north
29.3,54825.25,22100.79,15,M,doctor,east
30.3,63405.43,16201.61,14,F,doctor,west
42.2,51121.86,33277.75,18,M,doctor,north
33.4,79114.08,33023.33,11,M,doctor,west
28.6,58296.18,26007.36,22,M,engineer,north
51.7,54261.24,46775.54,16,M,manager,north
26.4,46126.11,20621.78,17,M,teacher,east
35.4,64031.64,16001.42,10,F,teacher,north
41.5,62806.61,29180.91,18,M,teacher,south
18.7,65826.37,18250.62,17,F,teacher,north
39.8,44591.22,29955.17,11,F,doctor,east
24.4,35982.28,16669.92,11,F,manager,south
43.2,69383.87,20997.58,15,M,teacher,west
25.4,82269.63,43908.4,13,M,teacher,east
41.9,44604.7,20944.13,15,F,teacher,north
46.1,83841.62,17011.48,23,F,manager,south
43.6,64258.67,36706.79,24,F,teacher,west
37.5,59894.06,14489.58,20,F,teacher,east
32.7,54036.77,18070.57,12,F,doctor,east
29.2,39232.23,30765.61,18,M,engineer,east
49.7,74815.93,34384.11,18,F,engineer,south
28.0,48365.9,37204.76,21,F,engineer,east
24.6,48302.9,17527.78,16,F,teacher,east
41.7,74878.89,30960.09,12,F,engineer,north
27.0,31755.25,20338.92,15,M,doctor,west
25.5,37146.03,18943.44,21,F,engineer,north
20.6,59727.99,37032.13,18,F,teacher,south
30.2,64399.27,19504.46,15,M,engineer,north
34.2,67271.02,27782.05,16,F,doctor,east
37.4,55473.02,26555.79,10,M,student,south
44.5,97955.55,14292.46,8,M,doctor,north
40.3,56581.61,34660.93,17,F,doctor,west
33.1,56538.21,30602.81,13,F,manager,south
33.0,48045.2,5137.09,16,M,engineer,south
40.1,61858.6,27774.21,17,M,engineer,south
47.7,69224.42,17270.27,16,F,engineer,north
36.3,78053.67,35970.75,15,F,engineer,south
30.3,37660.74,10546.0,15,M,engineer,south
25.1,56310.07,21435.23,9,F,doctor,south
20.5,66700.55,28620.25,16,M,engineer,west
41.7,68805.86,25543.4,17,F,student,north
40.8,60098.23,32629.58,14,F,student,east
40.8,68136.36,9815.78,19,M,student,north
33.7,47865.54,41519.14,10,M,engineer,south
49.1,83368.58,30251.45,19,F,student,south
30.2,74889.42,38597.18,21,M,manager,north
44.6,39826.08,33742.4,11,F,student,east
34.6,43873.45,24883.9,10,F,doctor,south
28.9,44296.17,12158.02,16,M,manager,west
40.9,70169.55,19364.47,16,F,engineer,east
39.1,40729.08,40895.63,17,F,engineer,north
38.6,55034.63,38854.38,16,M,engineer,north
35.8,66820.57,18804.0,15,M,student,north
34.6,59007.51,-3183.04,18,M,engineer,north
58.9,63883.31,22873.1,17,F,engineer,east
46.8,44012.96,22122.97,13,M,student,west
42.2,68922.82,22502.27,26,F,engineer,north
36.1,50801.82,30285.39,13,M,student,south
45.1,55130.7,33762.13,12,F,manager,south
40.2,63565.98,34903.0,19,F,engineer,east
35.3,61546.17,29457.09,17,M,engineer,north
32.0,60359.7,6992.29,9,F,doctor,west
34.2,48740.6,21588.0,13,F,student,east
3.3,55506.76,48040.9,15,M,student,west
37.1,60032.75,28742.17,16,F,teacher,south
30.1,39373.72,28678.2,15,F,teacher,east
50.9,53062.01,28594.86,11,F,teacher,east
35.2,65815.2,29153.8,17,F,manager,east
23.1,40838.45,1168.88,20,F,teacher,north
34.5,77348.72,22604.76,17,F,engineer,west
24.5,79044.2,24621.07,12,M,manager,west
39.7,41322.74,37814.95,10,M,teacher,north
37.9,80364.29,25476.73,18,M,engineer,east
44.6,57846.28,8534.89,14,F,manager,south
27.1,66277.72,29300.89,17,M,doctor,west
35.3,52550.23,16961.75,13,M,teacher,east
21.3,73845.67,12832.14,12,F,manager,north
42.0,66091.41,16658.41,12,M,doctor,north
40.2,47787.7,30425.04,12,M,doctor,south
40.0,42521.97,37587.61,11,F,student,north
35.0,38095.46,29829.3,14,M,doctor,north
39.1,62819.13,31320.23,22,M,manager,east
51.0,68587.07,29730.45,19,M,doctor,east
32.1,69764.49,26013.27,13,M,doctor,south
36.4,58230.28,31969.31,18,M,engineer,east
24.1,42645.05,812.25,19,M,teacher,north
26.3,49768.88,26110.88,16,F,manager,south
36.0,77285.23,14550.75,21,F,teacher,east
46.0,52730.57,36629.03,20,M,teacher,south
32.4,62151.26,23528.45,13,M,manager,south
32.6,43865.24,25309.48,10,M,engineer,north
30.9,65048.75,9949.28,6,F,manager,east
29.7,53134.73,35168.31,16,M,teacher,west
37.9,75700.69,31273.28,13,F,teacher,south
20.0,71603.37,30569.48,14,F,teacher,north
47.8,52564.41,16869.77,14,M,engineer,west
28.3,58100.04,17263.6,15,F,teacher,north
42.2,51733.26,27235.99,19,M,teacher,south
22.3,38708.5,18055.02,17,F,teacher,south
41.7,47138.36,29348.93,11,M,manager,west
41.7,62973.26,3390.87,11,M,teacher,east
38.8,64878.89,20124.55,15,F,manager,east
25.1,62228.22,42967.53,11,M,doctor,east
37.5,55474.0,29394.86,23,F,engineer,east
23.2,73996.0,26667.94,13,M,engineer,north
32.5,60953.13,44852.27,12,F,engineer,east
45.3,70548.81,1640.46,14,M,student,south
43.0,33393.37,16846.89,14,M,student,east
35.2,1164.0,20988.27,14,M,engineer,north
25.3,64256.82,33583.51,13,F,doctor,north
41.5,38628.52,33756.56,10,F,student,east
35.2,56813.22,16339.93,15,M,manager,south
11.8,55468.54,34979.54,18,M,teacher,north
42.8,83811.01,20966.85,21,M,engineer,north
34.8,65999.95,37116.4,10,F,engineer,east
47.0,62487.89,14673.57,11,M,manager,north
24.0,72554.87,23766.88,26,M,manager,south
3.2,65527.46,20098.33,14,M,doctor,east
37.8,53134.85,35560.3,12,F,engineer,south
37.9,76072.14,19772.19,16,M,student,west
18.1,43353.75,24575.51,19,M,manager,north
25.2,64848.71,30068.11,16,F,engineer,west
62.6,36786.45,30452.58,13,M,engineer,east
31.9,63059.16,33869.53,15,F,doctor,south
42.3,62894.84,27111.25,16,F,engineer,west
28.5,85146.82,20817.51,16,F,engineer,east
14.1,36525.39,21503.01,13,F,engineer,west
33.3,50986.69,25256.72,15,F,student,south
32.3,72340.24,27495.92,17,M,manager,south
31.0,65029.76,23528.28,17,M,engineer,east
33.9,62704.58,25192.03,17,M,student,north
37.6,45657.96,9827.46,14,M,manager,west
33.5,51137.72,31673.55,15,M,teacher,east
22.4,78675.62,26811.12,9,M,student,east
39.9,59227.36,35018.7,20,M,doctor,west
15.5,65630.4,25001.61,18,M,manager,west
14.5,58272.18,7616.02,13,F,teacher,north
42.4,42253.72,21415.54,17,M,doctor,east
40.1,74007.16,23000.7,15,M,engineer,east
34.4,67548.49,32429.03,15,F,teacher,south
21.0,94584.55,4297.26,7,M,doctor,west
