age,income,account_balance,transaction_count,gender,occupation,region,timestamp
31.0,87409.25,5625.5,15,F,engineer,south,2026-06-17 04:37:58.416996
39.3,52502.63,32617.69,17,M,manager,west,2026-06-17 04:37:58.416996
32.3,14287.16,20342.35,14,F,teacher,west,2026-06-17 04:37:58.416996
55.4,71781.35,28652.53,20,M,manager,south,2026-06-17 04:37:58.416996
57.4,54800.13,40633.5,9,F,student,west,2026-06-17 04:37:58.416996
65.5,51930.6,4440.55,8,M,teacher,east,2026-06-17 04:37:58.416996
46.2,51572.9,1379.68,17,M,teacher,east,2026-06-17 04:37:58.416996
64.4,51674.27,28786.78,15,F,teacher,north,2026-06-17 04:37:58.416996
33.7,85041.58,-2413.73,14,M,engineer,north,2026-06-17 04:37:58.416996
44.6,63361.58,17201.47,13,M,engineer,east,2026-06-17 04:37:58.416996
29.3,59686.8,15144.44,13,F,doctor,north,2026-06-17 04:37:58.416996
48.9,50270.7,26318.23,13,M,student,west,2026-06-17 04:37:58.416996
45.4,86112.53,14006.7,16,F,manager,west,2026-06-17 04:37:58.416996
12.6,70172.75,27903.59,11,M,engineer,east,2026-06-17 04:37:58.416996
55.3,72802.97,9196.13,10,M,doctor,north,2026-06-17 04:37:58.416996
52.3,60007.02,7095.05,11,F,manager,south,2026-06-17 04:37:58.416996
35.3,72998.88,22231.4,10,M,doctor,north,2026-06-17 04:37:58.416996
45.4,62077.32,23263.38,9,M,student,west,2026-06-17 04:37:58.416996
24.1,48316.79,25542.49,13,F,student,east,2026-06-17 04:37:58.416996
32.8,61649.48,39754.92,19,M,teacher,north,2026-06-17 04:37:58.416996
62.0,92747.54,37367.32,12,F,student,east,2026-06-17 04:37:58.416996
28.1,58668.73,27419.41,21,F,doctor,north,2026-06-17 04:37:58.416996
42.1,77863.06,31712.72,13,F,teacher,north,2026-06-17 04:37:58.416996
25.2,76444.83,25145.67,8,F,manager,north,2026-06-17 04:37:58.416996
46.1,65131.65,36154.03,11,M,manager,west,2026-06-17 04:37:58.416996
48.8,84821.94,26366.59,10,F,manager,east,2026-06-17 04:37:58.416996
50.7,15887.36,15373.09,13,M,manager,south,2026-06-17 04:37:58.416996
47.6,21945.2,12970.42,10,F,student,north,2026-06-17 04:37:58.416996
59.1,86100.88,35811.78,16,F,student,south,2026-06-17 04:37:58.416996
35.4,43346.33,19802.98,10,F,engineer,east,2026-06-17 04:37:58.416996
29.3,57011.9,45001.57,16,M,student,south,2026-06-17 04:37:58.416996
35.0,86510.41,8746.72,6,M,manager,south,2026-06-17 04:37:58.416996
25.8,58593.7,37017.28,10,F,student,north,2026-06-17 04:37:58.416996
42.9,85412.96,16882.17,10,F,manager,west,2026-06-17 04:37:58.416996
40.3,48011.69,26887.19,10,F,student,south,2026-06-17 04:37:58.416996
47.7,66086.1,6379.23,8,F,engineer,west,2026-06-17 04:37:58.416996
22.6,56046.43,-61.94,11,M,student,south,2026-06-17 04:37:58.416996
41.8,81831.4,39759.83,14,F,engineer,west,2026-06-17 04:37:58.416996
56.6,50290.93,16735.79,13,F,student,east,2026-06-17 04:37:58.416996
48.9,37642.54,33824.45,6,F,student,west,2026-06-17 04:37:58.416996
19.3,46582.86,14122.66,11,F,engineer,north,2026-06-17 04:37:58.416996
41.9,47381.45,33840.74,11,F,student,north,2026-06-17 04:37:58.416996
33.2,43351.3,16856.52,8,M,manager,south,2026-06-17 04:37:58.416996
42.2,42602.99,7474.27,16,F,student,south,2026-06-17 04:37:58.416996
37.4,75190.91,29757.82,11,M,engineer,west,2026-06-17 04:37:58.416996
62.9,80340.75,33335.21,11,F,manager,south,2026-06-18 04:37:58.416996
43.0,62054.69,29685.18,8,M,teacher,west,2026-06-18 04:37:58.416996
45.8,43348.07,20262.96,14,F,teacher,east,2026-06-18 04:37:58.416996
41.5,44487.45,1013.72,12,M,manager,west,2026-06-18 04:37:58.416996
47.7,17687.6,9172.64,9,M,teacher,south,2026-06-18 04:37:58.416996
39.4,61834.34,13575.87,10,F,student,north,2026-06-18 04:37:58.416996
51.3,42710.86,18900.86,13,M,manager,north,2026-06-18 04:37:58.416996
37.3,81479.81,35569.59,13,F,engineer,east,2026-06-18 04:37:58.416996
58.5,30193.95,20591.63,10,M,teacher,west,2026-06-18 04:37:58.416996
48.0,44337.66,-3279.48,17,F,teacher,north,2026-06-18 04:37:58.416996
40.2,53279.89,-9091.09,12,M,teacher,east,2026-06-18 04:37:58.416996
52.1,63374.13,13662.93,14,F,manager,south,2026-06-18 04:37:58.416996
47.9,87453.02,15840.11,14,M,student,west,2026-06-18 04:37:58.416996
51.9,30332.24,26267.77,10,F,doctor,west,2026-06-18 04:37:58.416996
43.0,49565.12,4570.03,11,F,manager,south,2026-06-18 04:37:58.416996
39.1,29292.96,5407.9,6,M,teacher,east,2026-06-18 04:37:58.416996
43.6,69219.13,27443.08,8,M,doctor,east,2026-06-18 04:37:58.416996
36.0,43355.9,38010.47,11,M,doctor,east,2026-06-18 04:37:58.416996
53.8,53140.53,-1562.45,12,F,manager,north,2026-06-18 04:37:58.416996
59.6,51899.26,12772.73,14,F,doctor,west,2026-06-18 04:37:58.416996
48.9,57093.16,35334.88,15,F,teacher,south,2026-06-18 04:37:58.416996
59.0,52187.13,33196.91,10,M,engineer,east,2026-06-18 04:37:58.416996
55.5,37509.72,10891.7,11,F,teacher,north,2026-06-18 04:37:58.416996
38.8,56528.2,35918.54,20,F,student,east,2026-06-18 04:37:58.416996
52.0,40701.03,22538.88,12,F,teacher,west,2026-06-18 04:37:58.416996
26.6,69662.14,29920.62,12,F,manager,north,2026-06-18 04:37:58.416996
44.2,56033.44,13551.6,10,F,engineer,west,2026-06-18 04:37:58.416996
27.8,36284.63,25509.0,8,F,engineer,south,2026-06-18 04:37:58.416996
40.7,98323.76,8010.3,12,M,manager,south,2026-06-18 04:37:58.416996
24.7,84859.33,15431.84,10,F,teacher,north,2026-06-18 04:37:58.416996
55.1,98982.51,18437.46,9,M,student,east,2026-06-18 04:37:58.416996
37.3,48827.88,23681.53,9,F,student,north,2026-06-18 04:37:58.416996
52.9,39966.65,50878.36,13,F,manager,west,2026-06-18 04:37:58.416996
41.1,69516.98,52718.32,7,M,manager,south,2026-06-18 04:37:58.416996
19.9,74944.51,17345.14,7,M,student,east,2026-06-18 04:37:58.416996
36.2,58541.09,39755.19,9,M,manager,east,2026-06-18 04:37:58.416996
35.6,17132.67,8690.17,14,M,doctor,south,2026-06-18 04:37:58.416996
41.8,37340.12,26791.33,8,M,teacher,west,2026-06-18 04:37:58.416996
60.1,62605.08,13772.17,8,F,manager,north,2026-06-18 04:37:58.416996
62.1,43116.88,16588.44,10,F,teacher,west,2026-06-18 04:37:58.416996
39.2,30429.82,53929.11,12,F,engineer,south,2026-06-18 04:37:58.416996
26.9,50362.2,17356.2,13,F,engineer,north,2026-06-18 04:37:58.416996
33.1,-3439.49,14201.89,17,M,manager,west,2026-06-18 04:37:58.416996
47.8,44140.5,9996.15,15,F,engineer,east,2026-06-18 04:37:58.416996
40.7,47331.58,12768.8,14,F,teacher,east,2026-06-18 04:37:58.416996
23.1,60587.14,4938.65,12,M,manager,south,2026-06-18 04:37:58.416996
36.0,64857.18,24674.22,12,F,manager,north,2026-06-18 04:37:58.416996
57.7,61798.78,24458.41,13,F,teacher,east,2026-06-18 04:37:58.416996
45.5,71150.48,26052.61,8,M,manager,east,2026-06-18 04:37:58.416996
42.6,51976.38,21862.89,11,M,engineer,south,2026-06-18 04:37:58.416996
37.3,28799.42,15191.45,15,M,student,south,2026-06-18 04:37:58.416996
36.5,55795.5,14117.86,13,M,teacher,west,2026-06-18 04:37:58.416996
48.5,39240.99,23908.04,12,F,teacher,west,2026-06-18 04:37:58.416996
43.7,30576.03,21381.83,13,M,student,south,2026-06-18 04:37:58.416996
51.3,65422.3,14370.81,14,M,engineer,east,2026-06-18 04:37:58.416996
48.6,29568.11,18560.81,18,M,teacher,south,2026-06-18 04:37:58.416996
42.2,67243.77,40473.39,14,F,teacher,west,2026-06-18 04:37:58.416996
46.6,31741.14,45642.07,7,M,teacher,north,2026-06-18 04:37:58.416996
34.9,49770.18,19357.22,10,M,manager,east,2026-06-18 04:37:58.416996
41.4,44847.59,13194.66,12,M,manager,east,2026-06-18 04:37:58.416996
58.1,75464.11,21482.81,9,M,doctor,north,2026-06-18 04:37:58.416996
42.1,65698.06,35630.58,8,F,student,east,2026-06-18 04:37:58.416996
39.4,40163.59,21475.93,11,F,manager,north,2026-06-18 04:37:58.416996
44.5,52163.29,26261.09,10,F,manager,north,2026-06-18 04:37:58.416996
28.0,78929.43,14109.6,9,M,engineer,south,2026-06-18 04:37:58.416996
44.7,81874.35,7999.72,14,M,doctor,west,2026-06-18 04:37:58.416996
62.4,30361.43,31138.64,11,M,engineer,west,2026-06-18 04:37:58.416996
32.3,78691.54,24338.14,11,F,teacher,west,2026-06-18 04:37:58.416996
45.2,77313.66,29870.03,7,M,manager,west,2026-06-18 04:37:58.416996
41.7,58215.04,1470.48,12,M,engineer,south,2026-06-18 04:37:58.416996
41.4,53366.32,43991.71,10,F,engineer,south,2026-06-18 04:37:58.416996
41.2,45092.16,25027.36,11,M,doctor,west,2026-06-18 04:37:58.416996
50.6,32438.73,313.21,8,F,engineer,north,2026-06-18 04:37:58.416996
28.8,61100.98,33842.9,11,M,manager,west,2026-06-18 04:37:58.416996
50.3,51938.98,17519.34,10,F,student,east,2026-06-18 04:37:58.416996
42.8,62828.57,22366.1,16,M,engineer,east,2026-06-18 04:37:58.416996
20.8,63258.59,16267.33,8,F,teacher,south,2026-06-18 04:37:58.416996
46.6,100322.23,20825.24,10,F,student,north,2026-06-18 04:37:58.416996
43.4,76540.31,21429.76,7,F,manager,east,2026-06-18 04:37:58.416996
31.5,64844.5,1959.16,9,M,engineer,south,2026-06-18 04:37:58.416996
43.9,16534.69,32389.15,12,F,teacher,south,2026-06-18 04:37:58.416996
26.2,62061.57,23354.42,11,F,manager,north,2026-06-18 04:37:58.416996
33.8,83480.82,27354.27,14,M,manager,east,2026-06-18 04:37:58.416996
42.4,47314.71,31791.41,15,F,engineer,east,2026-06-18 04:37:58.416996
21.8,94432.26,23450.31,15,F,engineer,south,2026-06-18 04:37:58.416996
28.2,64789.56,25973.12,12,F,manager,north,2026-06-18 04:37:58.416996
30.0,60301.99,4354.93,13,M,manager,south,2026-06-18 04:37:58.416996
43.0,37166.14,12035.53,12,F,engineer,south,2026-06-18 04:37:58.416996
47.3,82066.61,23020.15,10,M,student,north,2026-06-18 04:37:58.416996
31.3,40048.73,24228.46,17,M,teacher,east,2026-06-18 04:37:58.416996
30.6,44841.27,26808.49,14,F,teacher,east,2026-06-18 04:37:58.416996
43.7,21140.61,38872.55,13,M,engineer,east,2026-06-18 04:37:58.416996
43.3,71130.77,20869.49,18,M,manager,east,2026-06-18 04:37:58.416996
33.6,65577.97,26354.72,15,M,student,east,2026-06-18 04:37:58.416996
63.9,55183.64,22707.89,15,M,engineer,north,2026-06-18 04:37:58.416996
44.2,68324.41,19003.35,16,F,teacher,south,2026-06-18 04:37:58.416996
40.0,66627.82,19470.02,15,M,manager,north,2026-06-18 04:37:58.416996
37.4,48420.7,12588.57,12,F,doctor,west,2026-06-18 04:37:58.416996
54.1,40872.93,20595.88,13,F,engineer,south,2026-06-18 04:37:58.416996
48.5,24125.1,19373.45,10,M,student,west,2026-06-18 04:37:58.416996
21.1,51801.83,20179.71,16,M,manager,east,2026-06-18 04:37:58.416996
33.7,31453.31,1097.18,12,F,teacher,east,2026-06-18 04:37:58.416996
36.6,57928.03,20812.71,11,F,teacher,south,2026-06-18 04:37:58.416996
41.9,52112.49,11475.36,8,M,doctor,east,2026-06-18 04:37:58.416996
49.5,47763.45,21257.77,13,F,doctor,north,2026-06-18 04:37:58.416996
29.2,73837.29,8862.76,10,M,teacher,north,2026-06-18 04:37:58.416996
41.0,37245.44,22599.12,10,F,doctor,south,2026-06-18 04:37:58.416996
62.4,21736.32,18436.39,8,M,teacher,west,2026-06-18 04:37:58.416996
42.3,50942.93,14484.62,14,M,engineer,east,2026-06-18 04:37:58.416996
33.7,41681.02,25472.05,13,F,manager,east,2026-06-19 04:37:58.416996
26.0,57188.24,26505.71,9,F,manager,west,2026-06-19 04:37:58.416996
36.2,38555.27,21408.29,10,M,manager,east,2026-06-19 04:37:58.416996
29.1,62569.5,28825.46,12,M,engineer,south,2026-06-19 04:37:58.416996
37.3,37488.15,17040.44,13,F,teacher,west,2026-06-19 04:37:58.416996
48.5,37293.36,26799.42,9,F,student,south,2026-06-19 04:37:58.416996
42.4,66095.83,21493.31,16,F,engineer,north,2026-06-19 04:37:58.416996
36.2,54163.86,10008.02,16,F,manager,north,2026-06-19 04:37:58.416996
20.5,33632.79,12383.77,13,M,engineer,east,2026-06-19 04:37:58.416996
52.0,37867.32,35984.82,12,M,manager,west,2026-06-19 04:37:58.416996
37.8,48289.34,40916.07,14,M,manager,east,2026-06-19 04:37:58.416996
43.3,34426.69,30559.04,15,F,manager,south,2026-06-19 04:37:58.416996
31.1,49817.17,15001.74,10,M,student,east,2026-06-19 04:37:58.416996
37.1,50450.62,39132.68,13,F,student,east,2026-06-19 04:37:58.416996
35.0,38492.83,29350.59,10,F,teacher,east,2026-06-19 04:37:58.416996
26.0,66700.69,26027.76,12,F,teacher,south,2026-06-19 04:37:58.416996
31.1,36633.12,44107.72,15,F,teacher,south,2026-06-19 04:37:58.416996
41.8,77422.03,11680.29,9,M,engineer,north,2026-06-19 04:37:58.416996
45.6,51067.28,31275.83,9,F,teacher,east,2026-06-19 04:37:58.416996
33.8,43126.15,12224.79,12,M,student,east,2026-06-19 04:37:58.416996
27.6,64708.58,14720.44,8,F,teacher,east,2026-06-19 04:37:58.416996
37.7,55620.03,53224.74,10,F,student,south,2026-06-19 04:37:58.416996
51.4,68678.07,28028.36,17,M,engineer,south,2026-06-19 04:37:58.416996
30.7,18980.98,44190.25,8,M,engineer,east,2026-06-19 04:37:58.416996
42.2,64303.33,28522.97,11,M,doctor,south,2026-06-19 04:37:58.416996
34.1,45653.01,26829.04,7,M,manager,east,2026-06-19 04:37:58.416996
55.5,55676.52,14486.83,11,F,engineer,west,2026-06-19 04:37:58.416996
35.9,53412.94,33732.91,7,F,doctor,south,2026-06-19 04:37:58.416996
49.9,79239.09,22303.72,10,M,student,north,2026-06-19 04:37:58.416996
54.2,21511.07,22965.72,10,F,manager,west,2026-06-19 04:37:58.416996
60.5,84053.7,18866.47,14,M,engineer,south,2026-06-19 04:37:58.416996
25.8,67715.99,20790.66,17,M,teacher,west,2026-06-19 04:37:58.416996
25.2,57738.46,22299.14,13,F,teacher,west,2026-06-19 04:37:58.416996
56.0,29196.55,23474.58,8,F,manager,south,2026-06-19 04:37:58.416996
54.0,24902.78,21391.37,11,F,student,east,2026-06-19 04:37:58.416996
34.6,44902.96,3317.83,10,F,teacher,south,2026-06-19 04:37:58.416996
3.2,66431.85,28503.3,16,F,doctor,north,2026-06-19 04:37:58.416996
43.0,54891.95,20523.76,12,M,student,east,2026-06-19 04:37:58.416996
23.8,65408.32,-17807.82,13,F,engineer,south,2026-06-19 04:37:58.416996
32.1,28659.59,2945.38,15,M,manager,west,2026-06-19 04:37:58.416996
44.2,55799.19,16318.53,13,F,teacher,east,2026-06-19 04:37:58.416996
45.8,74716.86,37343.16,13,F,student,east,2026-06-19 04:37:58.416996
61.0,81133.96,29292.59,12,F,engineer,north,2026-06-19 04:37:58.416996
37.5,32428.59,13754.19,12,M,teacher,east,2026-06-19 04:37:58.416996
30.3,48665.4,19711.61,9,M,teacher,north,2026-06-19 04:37:58.416996
53.0,48865.65,35254.52,16,M,engineer,east,2026-06-19 04:37:58.416996
46.5,43725.43,14604.01,12,M,student,west,2026-06-19 04:37:58.416996
37.6,71339.86,8968.53,16,M,doctor,south,2026-06-19 04:37:58.416996
42.4,106686.56,32566.58,14,M,manager,south,2026-06-19 04:37:58.416996
37.5,34953.14,35392.82,14,F,manager,south,2026-06-19 04:37:58.416996
50.3,62645.83,14741.24,16,F,engineer,west,2026-06-19 04:37:58.416996
62.3,60319.58,27851.35,7,F,engineer,east,2026-06-19 04:37:58.416996
33.3,60705.7,21512.8,10,F,manager,east,2026-06-19 04:37:58.416996
47.1,78993.95,14912.0,14,F,manager,east,2026-06-19 04:37:58.416996
23.6,61719.27,36024.79,13,M,manager,west,2026-06-19 04:37:58.416996
29.1,16546.64,14032.36,21,M,doctor,north,2026-06-19 04:37:58.416996
48.8,29137.16,31072.04,12,F,manager,west,2026-06-19 04:37:58.416996
41.2,35795.06,22816.92,11,M,engineer,west,2026-06-19 04:37:58.416996
28.7,41525.81,19930.04,11,M,manager,south,2026-06-19 04:37:58.416996
42.1,52487.53,15337.29,7,M,teacher,south,2026-06-19 04:37:58.416996
52.5,51135.26,10160.62,16,M,manager,west,2026-06-19 04:37:58.416996
24.6,22178.84,19001.17,15,F,teacher,west,2026-06-19 04:37:58.416996
63.0,26043.36,15850.98,14,F,engineer,west,2026-06-19 04:37:58.416996
48.9,16858.33,23110.2,13,M,engineer,east,2026-06-19 04:37:58.416996
49.1,27027.76,7630.6,14,F,manager,north,2026-06-19 04:37:58.416996
42.0,72840.96,20179.9,16,M,engineer,north,2026-06-19 04:37:58.416996
63.0,50131.84,26871.56,16,F,teacher,west,2026-06-19 04:37:58.416996
53.5,37851.33,13920.71,11,F,manager,east,2026-06-19 04:37:58.416996
37.6,20483.64,30891.79,8,F,teacher,north,2026-06-19 04:37:58.416996
51.1,36769.17,32194.78,7,F,engineer,north,2026-06-19 04:37:58.416996
33.2,65929.29,7514.21,11,F,engineer,south,2026-06-19 04:37:58.416996
38.6,63561.95,12899.13,15,M,teacher,north,2026-06-19 04:37:58.416996
59.6,50455.67,5914.86,7,F,doctor,west,2026-06-19 04:37:58.416996
46.7,50193.3,27076.95,18,F,teacher,west,2026-06-19 04:37:58.416996
49.9,23117.46,23534.54,9,M,student,west,2026-06-19 04:37:58.416996
56.0,41030.99,2786.48,16,F,engineer,north,2026-06-19 04:37:58.416996
48.6,65000.44,14175.46,13,F,teacher,north,2026-06-19 04:37:58.416996
32.3,42853.34,25699.86,15,M,manager,north,2026-06-19 04:37:58.416996
61.9,84222.58,23355.42,8,M,student,south,2026-06-19 04:37:58.416996
48.2,76700.18,36521.84,14,M,teacher,north,2026-06-19 04:37:58.416996
49.0,46832.06,8176.97,13,M,manager,west,2026-06-19 04:37:58.416996
42.7,50223.41,21893.24,15,M,doctor,west,2026-06-19 04:37:58.416996
55.3,95015.35,9978.88,12,M,engineer,north,2026-06-19 04:37:58.416996
65.0,70249.51,23321.84,7,M,manager,north,2026-06-20 04:37:58.416996
37.5,56264.95,19827.35,10,M,engineer,south,2026-06-20 04:37:58.416996
54.8,58342.65,25261.09,5,F,manager,east,2026-06-20 04:37:58.416996
42.4,57680.06,17090.18,10,M,student,east,2026-06-20 04:37:58.416996
18.0,54694.48,31147.93,12,F,teacher,east,2026-06-20 04:37:58.416996
25.2,35722.4,13423.84,8,M,engineer,west,2026-06-20 04:37:58.416996
47.1,47758.31,9816.74,11,F,manager,north,2026-06-20 04:37:58.416996
54.1,29151.29,24702.7,8,F,teacher,north,2026-06-20 04:37:58.416996
49.3,68046.59,44246.44,15,F,engineer,north,2026-06-20 04:37:58.416996
51.2,52615.22,3744.14,9,F,teacher,north,2026-06-20 04:37:58.416996
73.1,68958.73,8265.37,13,F,teacher,east,2026-06-20 04:37:58.416996
48.3,32060.29,24778.64,19,F,manager,south,2026-06-20 04:37:58.416996
38.8,80597.43,35526.7,5,M,teacher,south,2026-06-20 04:37:58.416996
40.5,78358.78,25677.21,11,M,doctor,east,2026-06-20 04:37:58.416996
61.6,26660.29,14704.04,18,M,doctor,east,2026-06-20 04:37:58.416996
26.8,45894.16,27043.55,12,F,manager,south,2026-06-20 04:37:58.416996
56.9,47848.08,28195.98,11,M,manager,south,2026-06-20 04:37:58.416996
42.2,29117.89,13837.72,12,M,teacher,south,2026-06-20 04:37:58.416996
32.0,50322.38,31898.15,15,M,engineer,west,2026-06-20 04:37:58.416996
24.6,65045.65,21585.8,11,M,teacher,south,2026-06-20 04:37:58.416996
59.8,46550.28,1003.63,19,F,engineer,north,2026-06-20 04:37:58.416996
31.7,24168.13,20382.04,14,F,student,east,2026-06-20 04:37:58.416996
42.7,68904.79,15171.25,9,F,student,north,2026-06-20 04:37:58.416996
30.3,40749.47,37658.7,8,F,teacher,south,2026-06-20 04:37:58.416996
65.6,42647.13,6052.58,6,M,engineer,south,2026-06-20 04:37:58.416996
43.2,85263.26,16202.52,15,M,teacher,north,2026-06-20 04:37:58.416996
25.8,62139.78,25086.48,10,F,student,west,2026-06-20 04:37:58.416996
36.9,40436.93,51028.46,19,F,teacher,east,2026-06-20 04:37:58.416996
58.7,33596.24,45459.09,8,M,manager,north,2026-06-20 04:37:58.416996
30.3,72386.03,21457.15,9,M,engineer,east,2026-06-20 04:37:58.416996
37.7,71146.81,26191.51,9,M,manager,south,2026-06-20 04:37:58.416996
56.2,45878.84,29223.82,8,M,student,south,2026-06-20 04:37:58.416996
46.1,32337.82,9850.77,13,F,manager,south,2026-06-20 04:37:58.416996
27.4,61940.79,22121.71,11,M,manager,east,2026-06-20 04:37:58.416996
44.7,65690.59,38274.61,18,F,teacher,north,2026-06-20 04:37:58.416996
40.2,48290.68,23699.36,11,F,manager,east,2026-06-20 04:37:58.416996
42.6,35143.06,45397.66,6,M,teacher,west,2026-06-20 04:37:58.416996
53.4,55445.65,16652.34,17,M,manager,south,2026-06-20 04:37:58.416996
44.9,63311.49,20936.17,15,F,student,east,2026-06-20 04:37:58.416996
40.9,46232.22,21031.58,9,M,manager,west,2026-06-20 04:37:58.416996
40.3,59714.08,6383.87,11,F,doctor,west,2026-06-20 04:37:58.416996
54.9,61497.53,35271.66,11,F,student,east,2026-06-20 04:37:58.416996
33.4,75618.35,17995.04,17,M,manager,east,2026-06-20 04:37:58.416996
16.0,47427.7,25097.39,10,F,engineer,east,2026-06-20 04:37:58.416996
39.3,34493.39,14819.49,10,M,manager,west,2026-06-20 04:37:58.416996
46.5,53788.25,42701.96,14,M,manager,north,2026-06-20 04:37:58.416996
37.0,85375.04,36791.87,7,M,engineer,east,2026-06-20 04:37:58.416996
35.7,23263.77,22700.21,13,M,manager,north,2026-06-20 04:37:58.416996
37.6,13364.92,7309.67,9,M,student,north,2026-06-20 04:37:58.416996
41.7,53055.31,30927.42,19,F,teacher,east,2026-06-20 04:37:58.416996
26.4,48173.04,34995.71,18,M,doctor,east,2026-06-20 04:37:58.416996
49.9,51249.43,10872.23,12,F,teacher,north,2026-06-20 04:37:58.416996
10.1,50579.67,20279.27,9,F,manager,south,2026-06-20 04:37:58.416996
48.5,73100.39,22922.17,12,F,doctor,north,2026-06-20 04:37:58.416996
45.8,54235.69,35043.73,13,F,teacher,west,2026-06-20 04:37:58.416996
48.0,69752.61,20183.86,10,F,engineer,south,2026-06-20 04:37:58.416996
18.9,10404.93,33544.52,9,F,student,south,2026-06-20 04:37:58.416996
45.5,45477.31,12725.24,11,M,teacher,west,2026-06-20 04:37:58.416996
35.5,40324.67,9334.87,10,F,manager,east,2026-06-20 04:37:58.416996
61.2,13876.27,43978.25,16,F,teacher,west,2026-06-20 04:37:58.416996
46.3,56861.14,6250.7,14,M,manager,west,2026-06-20 04:37:58.416996
27.9,53194.42,12985.2,8,F,engineer,south,2026-06-20 04:37:58.416996
21.7,46593.14,31419.44,14,M,engineer,east,2026-06-20 04:37:58.416996
34.6,52732.43,15632.16,10,F,teacher,east,2026-06-20 04:37:58.416996
51.7,56861.03,15312.27,16,F,engineer,east,2026-06-20 04:37:58.416996
55.8,73235.78,19629.74,12,F,teacher,east,2026-06-20 04:37:58.416996
44.2,66565.54,-3871.7,20,M,teacher,north,2026-06-20 04:37:58.416996
43.0,60913.99,35447.18,15,M,engineer,west,2026-06-20 04:37:58.416996
38.0,96530.3,24110.61,13,F,teacher,north,2026-06-20 04:37:58.416996
41.7,42254.69,12262.71,8,F,engineer,south,2026-06-20 04:37:58.416996
56.6,30521.78,1404.36,11,M,student,south,2026-06-20 04:37:58.416996
37.8,76134.74,5615.72,21,M,doctor,east,2026-06-20 04:37:58.416996
